date,pm10,pm2_5,carbon_monoxide,sulphur_dioxide,ozone,us_aqi,carbon_dioxide,nitrogen_dioxide,city,country,lat,lon
2025-12-02 07:00:00+00:00,12.3,2.1,124.0,0.1,86.0,39.598797,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 08:00:00+00:00,13.2,2.2,123.0,0.1,85.0,39.65677,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 09:00:00+00:00,13.2,2.5,124.0,0.1,85.0,39.65677,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 10:00:00+00:00,12.2,2.5,122.0,0.1,85.0,39.71475,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 11:00:00+00:00,12.3,2.5,121.0,0.1,86.0,39.71475,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 12:00:00+00:00,12.0,2.5,121.0,0.1,85.0,39.772728,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 13:00:00+00:00,13.0,2.6,120.0,0.1,85.0,39.71475,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 14:00:00+00:00,13.9,2.8,118.0,0.1,83.0,39.65677,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 15:00:00+00:00,13.7,2.8,117.0,0.1,83.0,39.424862,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 16:00:00+00:00,14.3,2.7,117.0,0.1,83.0,39.250927,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 17:00:00+00:00,14.5,2.6,117.0,0.1,84.0,39.13497,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 18:00:00+00:00,14.2,2.6,117.0,0.1,85.0,39.076992,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 19:00:00+00:00,14.1,2.6,117.0,0.1,85.0,39.076992,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 20:00:00+00:00,13.6,2.6,117.0,0.1,86.0,39.019016,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 21:00:00+00:00,13.5,2.5,116.0,0.1,86.0,39.076992,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 22:00:00+00:00,12.3,2.5,117.0,0.1,87.0,39.13497,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-02 23:00:00+00:00,11.1,2.4,116.0,0.1,88.0,39.366882,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 00:00:00+00:00,11.1,2.6,119.0,0.1,89.0,39.65677,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 01:00:00+00:00,10.9,2.5,119.0,0.1,90.0,40.00464,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 02:00:00+00:00,10.4,2.3,118.0,0.1,88.0,40.3525,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 03:00:00+00:00,10.1,2.3,117.0,0.1,90.0,40.526436,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 04:00:00+00:00,9.7,2.4,116.0,0.1,92.0,40.816326,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 05:00:00+00:00,9.6,2.5,116.0,0.1,93.0,41.164192,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 06:00:00+00:00,8.9,2.5,116.0,0.1,93.0,41.570034,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 07:00:00+00:00,9.3,2.5,115.0,0.1,93.0,41.917904,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 08:00:00+00:00,10.0,2.5,115.0,0.1,91.0,42.20779,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 09:00:00+00:00,10.7,2.6,116.0,0.1,88.0,42.323746,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 10:00:00+00:00,11.5,2.6,116.0,0.1,88.0,42.20779,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 11:00:00+00:00,12.7,2.8,117.0,0.1,88.0,42.20779,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 12:00:00+00:00,13.2,2.8,117.0,0.1,88.0,42.091835,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 13:00:00+00:00,13.9,2.9,119.0,0.1,88.0,41.859924,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 14:00:00+00:00,14.3,2.9,119.0,0.1,87.0,41.570034,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 15:00:00+00:00,14.3,2.9,120.0,0.1,87.0,41.22217,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 16:00:00+00:00,14.3,3.0,120.0,0.1,88.0,40.874306,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 17:00:00+00:00,14.0,3.0,119.0,0.1,88.0,40.70037,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 18:00:00+00:00,13.2,3.0,119.0,0.1,87.0,40.70037,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 19:00:00+00:00,12.0,2.9,119.0,0.1,87.0,40.64239,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 20:00:00+00:00,11.2,2.7,118.0,0.1,86.0,40.584415,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 21:00:00+00:00,11.1,2.5,118.0,0.1,86.0,40.468456,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 22:00:00+00:00,11.1,2.5,118.0,0.1,85.0,40.3525,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-03 23:00:00+00:00,11.3,2.6,118.0,0.1,85.0,40.23655,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 00:00:00+00:00,9.0,2.2,118.0,0.1,84.0,40.120594,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 01:00:00+00:00,8.8,2.4,118.0,0.1,84.0,39.888683,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 02:00:00+00:00,9.3,2.5,118.0,0.1,83.0,39.65677,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 03:00:00+00:00,9.3,2.6,119.0,0.1,82.0,39.424862,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 04:00:00+00:00,9.4,2.6,118.0,0.1,83.0,39.13497,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 05:00:00+00:00,9.9,2.6,118.0,0.1,82.0,38.961037,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 06:00:00+00:00,10.4,2.6,117.0,0.1,82.0,38.729126,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 07:00:00+00:00,11.2,2.6,117.0,0.1,82.0,38.55519,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 08:00:00+00:00,12.0,2.7,117.0,0.1,81.0,38.38126,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 09:00:00+00:00,12.4,2.8,117.0,0.1,81.0,38.20733,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 10:00:00+00:00,13.5,3.0,117.0,0.1,81.0,38.033398,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 11:00:00+00:00,14.0,3.3,117.0,0.1,80.0,37.91744,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 12:00:00+00:00,13.6,3.3,117.0,0.1,80.0,37.801483,442.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-04 13:00:00+00:00,14.2,3.4,116.0,0.1,80.0,37.627552,442.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-04 14:00:00+00:00,14.7,3.5,115.0,0.1,80.0,37.511593,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 15:00:00+00:00,14.5,3.4,114.0,0.1,80.0,37.39564,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 16:00:00+00:00,15.1,3.4,113.0,0.1,81.0,37.279682,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 17:00:00+00:00,14.7,3.5,115.0,0.1,81.0,37.279682,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 18:00:00+00:00,17.0,3.5,115.0,0.1,81.0,37.279682,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 19:00:00+00:00,14.9,3.6,113.0,0.1,81.0,37.279682,442.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 20:00:00+00:00,14.2,3.5,112.0,0.1,82.0,37.33766,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 21:00:00+00:00,13.9,3.4,110.0,0.1,83.0,37.453617,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 22:00:00+00:00,13.5,3.4,110.0,0.1,84.0,37.627552,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-04 23:00:00+00:00,15.6,3.6,110.0,0.1,85.0,37.859463,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 00:00:00+00:00,15.2,3.7,110.0,0.1,85.0,38.14935,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 01:00:00+00:00,16.2,3.7,111.0,0.1,86.0,38.38126,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 02:00:00+00:00,17.8,3.8,111.0,0.1,86.0,38.67115,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 03:00:00+00:00,19.5,4.1,111.0,0.1,87.0,38.961037,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 04:00:00+00:00,20.3,4.2,112.0,0.1,88.0,39.308907,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 05:00:00+00:00,20.3,4.3,112.0,0.1,89.0,39.65677,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 06:00:00+00:00,20.1,4.6,112.0,0.0,90.0,40.00464,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 07:00:00+00:00,20.1,4.5,112.0,0.0,90.0,40.3525,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 08:00:00+00:00,20.3,4.0,110.0,0.1,90.0,40.64239,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 09:00:00+00:00,21.1,3.6,109.0,0.0,89.0,40.93228,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 10:00:00+00:00,21.5,3.7,109.0,0.0,89.0,41.106216,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 11:00:00+00:00,21.2,3.9,109.0,0.0,88.0,41.280148,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 12:00:00+00:00,20.6,4.0,108.0,0.0,87.0,41.338127,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 13:00:00+00:00,19.4,3.9,107.0,0.1,87.0,41.280148,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 14:00:00+00:00,18.5,4.1,107.0,0.1,86.0,41.164192,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 15:00:00+00:00,18.1,4.2,107.0,0.1,86.0,40.93228,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 16:00:00+00:00,17.6,4.2,107.0,0.1,86.0,40.70037,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 17:00:00+00:00,17.7,4.3,107.0,0.1,85.0,40.468456,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 18:00:00+00:00,18.4,4.5,107.0,0.1,85.0,40.23655,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 19:00:00+00:00,18.2,4.6,109.0,0.1,85.0,40.00464,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 20:00:00+00:00,19.5,4.6,109.0,0.1,85.0,39.830704,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 21:00:00+00:00,20.5,4.7,109.0,0.1,85.0,39.71475,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 22:00:00+00:00,20.4,4.8,109.0,0.1,86.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-05 23:00:00+00:00,20.1,4.8,109.0,0.1,86.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 00:00:00+00:00,18.2,3.2,109.0,0.1,86.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 01:00:00+00:00,18.2,4.4,109.0,0.1,87.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 02:00:00+00:00,20.0,4.3,110.0,0.1,88.0,39.71475,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 03:00:00+00:00,21.3,4.1,108.0,0.1,88.0,39.888683,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 04:00:00+00:00,21.3,3.9,109.0,0.1,88.0,40.062614,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 05:00:00+00:00,20.5,3.9,109.0,0.1,89.0,40.23655,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 06:00:00+00:00,19.6,3.9,109.0,0.1,89.0,40.468456,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 07:00:00+00:00,20.5,3.9,109.0,0.1,89.0,40.64239,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 08:00:00+00:00,22.5,4.0,109.0,0.1,89.0,40.816326,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 09:00:00+00:00,25.0,3.9,110.0,0.1,88.0,40.990257,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 10:00:00+00:00,25.2,3.8,110.0,0.1,87.0,41.048237,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 11:00:00+00:00,24.7,3.9,110.0,0.1,87.0,40.990257,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 12:00:00+00:00,23.7,4.0,110.0,0.1,87.0,40.93228,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 13:00:00+00:00,24.4,3.8,110.0,0.1,88.0,40.874306,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 14:00:00+00:00,24.9,3.6,111.0,0.1,88.0,40.816326,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 15:00:00+00:00,24.7,3.7,110.0,0.1,87.0,40.758347,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 16:00:00+00:00,25.3,3.7,111.0,0.1,87.0,40.64239,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 17:00:00+00:00,26.7,3.9,111.0,0.1,86.0,40.526436,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 18:00:00+00:00,28.5,4.1,113.0,0.1,83.0,40.410484,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 19:00:00+00:00,29.1,4.3,115.0,0.1,83.0,40.17857,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 20:00:00+00:00,28.6,4.3,116.0,0.1,83.0,39.94666,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 21:00:00+00:00,28.3,4.2,117.0,0.1,83.0,39.71475,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 22:00:00+00:00,27.9,4.3,117.0,0.1,82.0,39.424862,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-06 23:00:00+00:00,28.7,4.4,117.0,0.1,82.0,39.076992,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 00:00:00+00:00,21.6,4.4,117.0,0.1,83.0,38.787106,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 01:00:00+00:00,16.9,3.9,115.0,0.1,83.0,38.55519,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 02:00:00+00:00,15.8,4.0,114.0,0.0,83.0,38.38126,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 03:00:00+00:00,13.5,3.9,114.0,0.0,83.0,38.38126,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 04:00:00+00:00,13.7,3.3,113.0,0.0,82.0,38.38126,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 05:00:00+00:00,13.2,3.1,112.0,0.0,83.0,38.323284,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 06:00:00+00:00,14.0,3.1,112.0,0.0,82.0,38.323284,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 07:00:00+00:00,15.0,3.3,111.0,0.0,82.0,38.323284,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 08:00:00+00:00,16.1,3.4,111.0,0.0,83.0,38.323284,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 09:00:00+00:00,15.3,3.7,111.0,0.0,82.0,38.323284,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-07 10:00:00+00:00,15.3,3.9,110.0,0.0,80.0,38.265305,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 11:00:00+00:00,12.0,2.8,110.0,0.0,78.0,38.09137,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 12:00:00+00:00,7.8,2.1,110.0,0.0,77.0,37.801483,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 13:00:00+00:00,5.0,1.9,110.0,0.1,77.0,37.511593,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 14:00:00+00:00,3.9,1.6,110.0,0.0,77.0,37.163727,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 15:00:00+00:00,3.2,1.4,109.0,0.0,76.0,36.873837,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 16:00:00+00:00,2.8,1.3,109.0,0.0,76.0,36.525974,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 17:00:00+00:00,2.5,1.2,109.0,0.0,78.0,36.120132,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 18:00:00+00:00,2.5,1.3,109.0,0.0,77.0,35.888218,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 19:00:00+00:00,2.7,1.1,109.0,0.0,74.0,35.714283,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 20:00:00+00:00,3.1,1.4,108.0,0.1,76.0,35.482376,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 21:00:00+00:00,2.8,1.4,109.0,0.1,76.0,35.424397,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 22:00:00+00:00,3.0,1.3,110.0,0.1,77.0,35.36642,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-07 23:00:00+00:00,3.0,1.4,111.0,0.1,79.0,35.36642,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 00:00:00+00:00,3.2,1.4,112.0,0.0,77.0,35.54035,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 01:00:00+00:00,3.0,1.6,110.0,0.1,76.0,35.598328,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 02:00:00+00:00,3.1,1.3,110.0,0.1,75.0,35.482376,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 03:00:00+00:00,3.6,1.4,110.0,0.1,75.0,35.36642,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 04:00:00+00:00,4.4,1.6,109.0,0.1,75.0,35.424397,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 05:00:00+00:00,6.4,2.1,109.0,0.1,75.0,35.36642,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 06:00:00+00:00,7.7,2.6,110.0,0.2,76.0,35.30844,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 07:00:00+00:00,7.9,2.8,114.0,0.2,80.0,35.250465,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 08:00:00+00:00,9.5,2.9,112.0,0.1,79.0,35.30844,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 09:00:00+00:00,16.0,3.7,110.0,0.1,74.0,35.424397,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 10:00:00+00:00,22.4,5.2,108.0,0.1,71.0,35.30844,440.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-08 11:00:00+00:00,32.3,5.7,104.0,0.1,69.0,35.07653,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 12:00:00+00:00,27.4,5.6,101.0,0.1,65.0,34.728664,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 13:00:00+00:00,33.9,6.0,98.0,0.1,64.0,34.148888,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 14:00:00+00:00,38.0,6.0,98.0,0.1,63.0,33.51113,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 15:00:00+00:00,40.5,6.1,98.0,0.1,64.0,32.75742,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 16:00:00+00:00,37.7,5.9,100.0,0.1,65.0,31.829775,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 17:00:00+00:00,34.2,6.1,101.0,0.1,67.0,31.018087,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 18:00:00+00:00,34.0,5.8,102.0,0.0,68.0,30.612246,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 19:00:00+00:00,21.9,5.8,104.0,0.0,70.0,30.438313,440.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 20:00:00+00:00,15.4,4.6,108.0,0.0,75.0,30.496288,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 21:00:00+00:00,20.1,4.3,116.0,0.0,80.0,31.076067,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 22:00:00+00:00,23.3,4.3,121.0,0.1,87.0,32.00371,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-08 23:00:00+00:00,22.0,4.3,122.0,0.1,90.0,33.395176,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 00:00:00+00:00,19.8,3.7,123.0,0.1,89.0,34.902596,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 01:00:00+00:00,17.1,3.5,124.0,0.1,88.0,36.294064,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 02:00:00+00:00,17.7,3.2,125.0,0.2,91.0,37.511593,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 03:00:00+00:00,17.7,3.4,126.0,0.3,92.0,38.84508,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 04:00:00+00:00,17.0,3.5,128.0,0.3,92.0,40.120594,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 05:00:00+00:00,18.0,3.5,129.0,0.3,92.0,41.106216,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 06:00:00+00:00,17.9,3.8,130.0,0.3,90.0,41.80195,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 07:00:00+00:00,17.8,3.4,130.0,0.4,90.0,41.975883,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 08:00:00+00:00,16.9,3.3,131.0,0.4,89.0,41.975883,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 09:00:00+00:00,17.2,3.4,132.0,0.4,90.0,41.975883,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 10:00:00+00:00,16.9,3.3,132.0,0.4,92.0,42.091835,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 11:00:00+00:00,16.5,3.6,131.0,0.3,94.0,42.149815,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 12:00:00+00:00,16.5,3.6,131.0,0.2,94.0,42.26577,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 13:00:00+00:00,16.5,3.6,131.0,0.2,93.0,42.381725,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 14:00:00+00:00,16.1,3.6,132.0,0.2,93.0,42.4397,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 15:00:00+00:00,16.3,3.9,130.0,0.2,92.0,42.613636,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 16:00:00+00:00,17.2,3.5,130.0,0.1,90.0,42.729588,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 17:00:00+00:00,17.8,3.2,131.0,0.1,89.0,42.78757,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 18:00:00+00:00,17.8,3.1,130.0,0.1,90.0,42.729588,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 19:00:00+00:00,16.8,2.9,130.0,0.2,89.0,42.613636,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 20:00:00+00:00,14.9,2.7,130.0,0.3,88.0,42.323746,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 21:00:00+00:00,13.3,2.8,130.0,0.3,87.0,41.975883,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 22:00:00+00:00,11.6,2.8,131.0,0.4,86.0,41.628014,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-09 23:00:00+00:00,10.8,2.7,130.0,0.4,85.0,41.22217,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 00:00:00+00:00,11.0,2.4,131.0,0.4,85.0,40.816326,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 01:00:00+00:00,8.8,2.3,131.0,0.4,84.0,40.526436,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 02:00:00+00:00,8.7,2.2,130.0,0.4,84.0,40.23655,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 03:00:00+00:00,8.5,2.1,130.0,0.4,84.0,39.888683,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 04:00:00+00:00,8.0,2.1,130.0,0.4,85.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 05:00:00+00:00,7.5,2.1,129.0,0.4,85.0,39.424862,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 06:00:00+00:00,7.1,2.1,129.0,0.4,86.0,39.308907,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 07:00:00+00:00,7.0,2.3,129.0,0.4,86.0,39.308907,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 08:00:00+00:00,8.2,2.3,127.0,0.4,89.0,39.366882,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 09:00:00+00:00,8.2,2.2,129.0,0.4,89.0,39.598797,441.0,0.1,Sacramento,US,38.5816,-121.4944
2025-12-10 10:00:00+00:00,9.3,2.1,129.0,0.3,90.0,39.888683,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-10 11:00:00+00:00,11.3,2.0,128.0,0.3,89.0,40.23655,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-10 12:00:00+00:00,14.2,2.2,128.0,0.3,88.0,40.526436,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-10 13:00:00+00:00,16.1,2.5,127.0,0.3,89.0,40.70037,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-10 14:00:00+00:00,17.9,2.7,126.0,0.3,90.0,40.93228,441.0,0.2,Sacramento,US,38.5816,-121.4944
2025-12-10 15:00:00+00:00,15.9,2.9,124.0,0.3,90.0,41.164192,441.0,0.2,Sacramento,US,38.5816,-121.4944
