date,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure,city,country,lat,lon
2025-12-31 12:00:00+00:00,18.6105,43.0,0.0,8.209263,1006.92474,Los Angeles,US,34.0522,-118.2437
2025-12-31 13:00:00+00:00,18.7105,45.0,0.0,4.6102495,1006.3345,Los Angeles,US,34.0522,-118.2437
2025-12-31 14:00:00+00:00,18.1105,44.0,0.0,9.19939,1005.8177,Los Angeles,US,34.0522,-118.2437
2025-12-31 15:00:00+00:00,17.9105,45.0,0.0,15.94601,1005.81036,Los Angeles,US,34.0522,-118.2437
2025-12-31 16:00:00+00:00,18.2105,38.0,0.0,5.0528407,1006.1184,Los Angeles,US,34.0522,-118.2437
2025-12-31 17:00:00+00:00,18.560501,47.0,0.0,4.198285,1006.52704,Los Angeles,US,34.0522,-118.2437
2025-12-31 18:00:00+00:00,19.0105,49.0,0.0,19.881649,1006.8402,Los Angeles,US,34.0522,-118.2437
2025-12-31 19:00:00+00:00,19.1105,59.0,0.0,5.692099,1006.943,Los Angeles,US,34.0522,-118.2437
2025-12-31 20:00:00+00:00,19.4105,53.0,0.0,11.753877,1005.76636,Los Angeles,US,34.0522,-118.2437
2025-12-31 21:00:00+00:00,17.560501,62.0,0.2,5.7599998,1005.5996,Los Angeles,US,34.0522,-118.2437
2025-12-31 22:00:00+00:00,15.160501,87.0,1.1,3.2399998,1005.4113,Los Angeles,US,34.0522,-118.2437
2025-12-31 23:00:00+00:00,14.960501,94.0,1.3000001,4.3349743,1004.71124,Los Angeles,US,34.0522,-118.2437
2026-01-01 00:00:00+00:00,14.8105,90.0,0.4,9.114471,1004.2113,Los Angeles,US,34.0522,-118.2437
2026-01-01 01:00:00+00:00,14.0605,79.0,0.0,13.5515,1003.8861,Los Angeles,US,34.0522,-118.2437
2026-01-01 02:00:00+00:00,14.3105,82.0,0.0,12.261158,1004.1923,Los Angeles,US,34.0522,-118.2437
2026-01-01 03:00:00+00:00,13.6105,86.0,0.0,14.408997,1004.4627,Los Angeles,US,34.0522,-118.2437
2026-01-01 04:00:00+00:00,13.5605,89.0,0.2,12.959999,1004.6586,Los Angeles,US,34.0522,-118.2437
2026-01-01 05:00:00+00:00,13.410501,91.0,0.0,16.919998,1005.1476,Los Angeles,US,34.0522,-118.2437
2026-01-01 06:00:00+00:00,13.660501,91.0,0.0,14.917212,1005.3549,Los Angeles,US,34.0522,-118.2437
2026-01-01 07:00:00+00:00,13.8105,88.0,0.0,17.339897,1005.3605,Los Angeles,US,34.0522,-118.2437
2026-01-01 08:00:00+00:00,13.960501,89.0,0.0,19.443333,1005.0694,Los Angeles,US,34.0522,-118.2437
2026-01-01 09:00:00+00:00,13.8605,94.0,0.0,14.561099,1004.76886,Los Angeles,US,34.0522,-118.2437
2026-01-01 10:00:00+00:00,14.0605,93.0,0.3,15.986595,1004.7764,Los Angeles,US,34.0522,-118.2437
2026-01-01 11:00:00+00:00,14.1105,95.0,0.4,13.363711,1004.48157,Los Angeles,US,34.0522,-118.2437
2026-01-01 12:00:00+00:00,14.3105,94.0,0.3,19.0392,1004.3902,Los Angeles,US,34.0522,-118.2437
2026-01-01 13:00:00+00:00,13.910501,96.0,0.5,17.555305,1004.1772,Los Angeles,US,34.0522,-118.2437
2026-01-01 14:00:00+00:00,14.160501,94.0,0.5,21.99538,1004.18665,Los Angeles,US,34.0522,-118.2437
2026-01-01 15:00:00+00:00,14.460501,96.0,2.7,14.336861,1004.59375,Los Angeles,US,34.0522,-118.2437
2026-01-01 16:00:00+00:00,14.5605,97.0,4.8,17.731598,1005.09216,Los Angeles,US,34.0522,-118.2437
2026-01-01 17:00:00+00:00,14.8605,95.0,5.2999997,1.0182338,1006.09283,Los Angeles,US,34.0522,-118.2437
2026-01-01 18:00:00+00:00,15.460501,97.0,0.5,6.9247384,1006.9067,Los Angeles,US,34.0522,-118.2437
2026-01-01 19:00:00+00:00,16.810501,91.0,0.0,2.52,1007.25366,Los Angeles,US,34.0522,-118.2437
2026-01-01 20:00:00+00:00,17.2605,91.0,0.1,5.95906,1007.27045,Los Angeles,US,34.0522,-118.2437
2026-01-01 21:00:00+00:00,17.7605,82.0,0.0,4.0249224,1006.4976,Los Angeles,US,34.0522,-118.2437
2026-01-01 22:00:00+00:00,18.1105,79.0,0.0,5.1919937,1006.5103,Los Angeles,US,34.0522,-118.2437
2026-01-01 23:00:00+00:00,18.560501,72.0,0.0,5.6233797,1006.92285,Los Angeles,US,34.0522,-118.2437
2026-01-02 00:00:00+00:00,17.5105,76.0,0.0,6.849467,1007.0818,Los Angeles,US,34.0522,-118.2437
2026-01-02 01:00:00+00:00,16.6605,83.0,0.0,6.763786,1006.85266,Los Angeles,US,34.0522,-118.2437
2026-01-02 02:00:00+00:00,15.3105,86.0,0.0,1.5273507,1007.0988,Los Angeles,US,34.0522,-118.2437
2026-01-02 03:00:00+00:00,15.0105,86.0,0.0,1.9386592,1007.2853,Los Angeles,US,34.0522,-118.2437
2026-01-02 04:00:00+00:00,14.5605,87.0,0.0,2.5959969,1007.46643,Los Angeles,US,34.0522,-118.2437
2026-01-02 05:00:00+00:00,14.0105,88.0,0.0,4.198285,1007.6433,Los Angeles,US,34.0522,-118.2437
2026-01-02 06:00:00+00:00,13.3605,88.0,0.0,2.7416782,1007.51984,Los Angeles,US,34.0522,-118.2437
2026-01-02 07:00:00+00:00,12.7605,88.0,0.0,3.563818,1007.49664,Los Angeles,US,34.0522,-118.2437
2026-01-02 08:00:00+00:00,12.5105,88.0,0.0,6.3690495,1007.09143,Los Angeles,US,34.0522,-118.2437
2026-01-02 09:00:00+00:00,12.410501,87.0,0.0,6.193674,1006.791,Los Angeles,US,34.0522,-118.2437
2026-01-02 10:00:00+00:00,11.910501,88.0,0.0,5.95906,1006.77167,Los Angeles,US,34.0522,-118.2437
2026-01-02 11:00:00+00:00,11.960501,84.0,0.0,6.792466,1006.57574,Los Angeles,US,34.0522,-118.2437
2026-01-02 12:00:00+00:00,11.910501,85.0,0.0,8.534353,1005.98035,Los Angeles,US,34.0522,-118.2437
2026-01-02 13:00:00+00:00,11.660501,82.0,0.0,1.835647,1005.9709,Los Angeles,US,34.0522,-118.2437
2026-01-02 14:00:00+00:00,11.5105,86.0,0.0,8.39657,1006.163,Los Angeles,US,34.0522,-118.2437
2026-01-02 15:00:00+00:00,12.160501,83.0,0.0,8.534353,1006.18805,Los Angeles,US,34.0522,-118.2437
2026-01-02 16:00:00+00:00,13.160501,89.0,0.0,3.0758414,1006.4241,Los Angeles,US,34.0522,-118.2437
2026-01-02 17:00:00+00:00,15.0105,81.0,0.0,7.928177,1006.9885,Los Angeles,US,34.0522,-118.2437
2026-01-02 18:00:00+00:00,16.810501,87.0,0.0,9.826088,1007.74835,Los Angeles,US,34.0522,-118.2437
2026-01-02 19:00:00+00:00,18.0105,75.0,0.0,8.311245,1007.69403,Los Angeles,US,34.0522,-118.2437
2026-01-02 20:00:00+00:00,16.9105,86.0,0.1,10.383987,1006.7628,Los Angeles,US,34.0522,-118.2437
2026-01-02 21:00:00+00:00,16.3605,93.0,0.4,9.346143,1005.7529,Los Angeles,US,34.0522,-118.2437
2026-01-02 22:00:00+00:00,16.7105,93.0,0.0,4.32,1005.5684,Los Angeles,US,34.0522,-118.2437
2026-01-02 23:00:00+00:00,16.7605,96.0,2.3999999,9.585739,1005.6689,Los Angeles,US,34.0522,-118.2437
2026-01-03 00:00:00+00:00,16.8605,93.0,0.0,16.73516,1005.2769,Los Angeles,US,34.0522,-118.2437
2026-01-03 01:00:00+00:00,17.0105,93.0,0.0,10.30883,1005.67834,Los Angeles,US,34.0522,-118.2437
2026-01-03 02:00:00+00:00,17.1105,92.0,0.0,6.792466,1006.3747,Los Angeles,US,34.0522,-118.2437
2026-01-03 03:00:00+00:00,16.810501,96.0,0.0,10.464797,1006.26434,Los Angeles,US,34.0522,-118.2437
2026-01-03 04:00:00+00:00,16.9605,95.0,0.1,10.464797,1006.0722,Los Angeles,US,34.0522,-118.2437
2026-01-03 05:00:00+00:00,16.2605,95.0,0.8,12.979984,1006.3428,Los Angeles,US,34.0522,-118.2437
2026-01-03 06:00:00+00:00,16.1105,96.0,0.0,7.928178,1006.33746,Los Angeles,US,34.0522,-118.2437
2026-01-03 07:00:00+00:00,15.6105,96.0,0.0,7.10031,1006.3188,Los Angeles,US,34.0522,-118.2437
2026-01-03 08:00:00+00:00,15.410501,98.0,0.0,0.8049845,1006.608,Los Angeles,US,34.0522,-118.2437
2026-01-03 09:00:00+00:00,15.660501,95.0,0.2,4.2136917,1006.4196,Los Angeles,US,34.0522,-118.2437
2026-01-03 10:00:00+00:00,14.660501,95.0,0.0,3.2599385,1006.2831,Los Angeles,US,34.0522,-118.2437
2026-01-03 11:00:00+00:00,14.660501,95.0,0.0,3.671294,1005.8873,Los Angeles,US,34.0522,-118.2437
2026-01-03 12:00:00+00:00,14.160501,94.0,0.0,2.7416782,1005.67053,Los Angeles,US,34.0522,-118.2437
2026-01-03 13:00:00+00:00,13.5605,91.0,0.0,2.8799999,1005.6479,Los Angeles,US,34.0522,-118.2437
2026-01-03 14:00:00+00:00,13.5105,94.0,0.0,4.896529,1005.8438,Los Angeles,US,34.0522,-118.2437
2026-01-03 15:00:00+00:00,13.6105,95.0,0.0,8.759178,1006.14435,Los Angeles,US,34.0522,-118.2437
2026-01-03 16:00:00+00:00,14.3605,93.0,0.0,10.464797,1006.27167,Los Angeles,US,34.0522,-118.2437
2026-01-03 17:00:00+00:00,15.410501,93.0,0.0,15.379206,1006.7069,Los Angeles,US,34.0522,-118.2437
2026-01-03 18:00:00+00:00,15.910501,89.0,0.0,9.504272,1006.8245,Los Angeles,US,34.0522,-118.2437
2026-01-03 19:00:00+00:00,17.1605,83.0,0.0,10.514218,1007.0688,Los Angeles,US,34.0522,-118.2437
2026-01-03 20:00:00+00:00,16.5105,83.0,0.0,9.957108,1005.75867,Los Angeles,US,34.0522,-118.2437
2026-01-03 21:00:00+00:00,16.6605,82.0,0.0,12.7279215,1004.3793,Los Angeles,US,34.0522,-118.2437
2026-01-03 22:00:00+00:00,15.2605,91.0,0.0,10.440001,1004.03015,Los Angeles,US,34.0522,-118.2437
2026-01-03 23:00:00+00:00,14.6105,90.0,0.90000004,8.654986,1004.00586,Los Angeles,US,34.0522,-118.2437
2026-01-04 00:00:00+00:00,14.160501,94.0,1.3000001,12.031756,1004.18665,Los Angeles,US,34.0522,-118.2437
2026-01-04 01:00:00+00:00,14.1105,93.0,0.0,10.8955765,1003.888,Los Angeles,US,34.0522,-118.2437
2026-01-04 02:00:00+00:00,14.460501,95.0,0.0,11.165805,1004.0002,Los Angeles,US,34.0522,-118.2437
2026-01-04 03:00:00+00:00,14.3605,95.0,0.2,9.9571085,1004.09534,Los Angeles,US,34.0522,-118.2437
2026-01-04 04:00:00+00:00,14.410501,96.0,0.0,5.506941,1004.59186,Los Angeles,US,34.0522,-118.2437
2026-01-04 05:00:00+00:00,14.960501,94.0,0.0,8.049845,1004.8102,Los Angeles,US,34.0522,-118.2437
2026-01-04 06:00:00+00:00,14.7605,96.0,0.0,6.0347,1005.2976,Los Angeles,US,34.0522,-118.2437
2026-01-04 07:00:00+00:00,14.7605,94.0,0.0,6.130579,1005.6933,Los Angeles,US,34.0522,-118.2437
2026-01-04 08:00:00+00:00,14.660501,96.0,0.0,9.47012,1005.3927,Los Angeles,US,34.0522,-118.2437
2026-01-04 09:00:00+00:00,14.7605,95.0,0.0,8.766573,1005.59436,Los Angeles,US,34.0522,-118.2437
2026-01-04 10:00:00+00:00,14.460501,94.0,0.0,4.1046314,1005.38513,Los Angeles,US,34.0522,-118.2437
2026-01-04 11:00:00+00:00,14.0105,96.0,0.0,3.563818,1004.6756,Los Angeles,US,34.0522,-118.2437
2026-01-04 12:00:00+00:00,13.0105,93.0,0.0,2.1897945,1004.44,Los Angeles,US,34.0522,-118.2437
2026-01-04 13:00:00+00:00,13.7605,97.0,0.0,3.319036,1004.86395,Los Angeles,US,34.0522,-118.2437
2026-01-04 14:00:00+00:00,13.910501,97.0,0.0,2.4149535,1005.36426,Los Angeles,US,34.0522,-118.2437
2026-01-04 15:00:00+00:00,13.960501,96.0,0.0,6.130579,1005.564,Los Angeles,US,34.0522,-118.2437
2026-01-04 16:00:00+00:00,14.0105,97.0,0.0,7.289445,1005.8627,Los Angeles,US,34.0522,-118.2437
2026-01-04 17:00:00+00:00,14.160501,94.0,0.0,4.3349743,1006.8576,Los Angeles,US,34.0522,-118.2437
2026-01-04 18:00:00+00:00,14.160501,96.0,0.0,5.8603754,1007.35223,Los Angeles,US,34.0522,-118.2437
2026-01-04 19:00:00+00:00,14.3605,94.0,0.0,7.5685663,1006.9642,Los Angeles,US,34.0522,-118.2437
2026-01-04 20:00:00+00:00,15.410501,93.0,0.0,6.792466,1006.11334,Los Angeles,US,34.0522,-118.2437
2026-01-04 21:00:00+00:00,15.8105,86.0,0.0,4.6938257,1005.5346,Los Angeles,US,34.0522,-118.2437
2026-01-04 22:00:00+00:00,15.7605,90.0,0.0,7.729527,1004.3455,Los Angeles,US,34.0522,-118.2437
2026-01-04 23:00:00+00:00,15.410501,86.0,0.0,7.928177,1004.5305,Los Angeles,US,34.0522,-118.2437
2026-01-05 00:00:00+00:00,15.160501,89.0,0.0,11.304229,1004.61993,Los Angeles,US,34.0522,-118.2437
2026-01-05 01:00:00+00:00,14.710501,89.0,0.0,7.342588,1004.40533,Los Angeles,US,34.0522,-118.2437
2026-01-05 02:00:00+00:00,14.910501,93.0,0.3,9.47012,1004.51154,Los Angeles,US,34.0522,-118.2437
2026-01-05 03:00:00+00:00,14.3105,94.0,0.6,6.638072,1004.7859,Los Angeles,US,34.0522,-118.2437
2026-01-05 04:00:00+00:00,13.8605,91.0,0.0,5.1165614,1004.86774,Los Angeles,US,34.0522,-118.2437
2026-01-05 05:00:00+00:00,13.8105,89.0,0.0,3.0547013,1005.3605,Los Angeles,US,34.0522,-118.2437
2026-01-05 06:00:00+00:00,13.7605,91.0,0.1,4.379589,1005.65533,Los Angeles,US,34.0522,-118.2437
2026-01-05 07:00:00+00:00,13.5605,92.0,0.0,1.8,1005.7468,Los Angeles,US,34.0522,-118.2437
2026-01-05 08:00:00+00:00,13.5105,93.0,0.0,1.5273507,1005.8438,Los Angeles,US,34.0522,-118.2437
2026-01-05 09:00:00+00:00,13.1105,92.0,0.0,4.8965297,1005.33405,Los Angeles,US,34.0522,-118.2437
2026-01-05 10:00:00+00:00,12.3105,92.0,0.0,3.7064266,1005.4024,Los Angeles,US,34.0522,-118.2437
2026-01-05 11:00:00+00:00,12.3105,96.0,0.0,2.7416782,1005.5013,Los Angeles,US,34.0522,-118.2437
2026-01-05 12:00:00+00:00,12.3105,97.0,0.0,2.968636,1005.4024,Los Angeles,US,34.0522,-118.2437
2026-01-05 13:00:00+00:00,13.1105,94.0,0.0,1.835647,1005.433,Los Angeles,US,34.0522,-118.2437
2026-01-05 14:00:00+00:00,12.910501,95.0,0.0,2.7416782,1005.82104,Los Angeles,US,34.0522,-118.2437
2026-01-05 15:00:00+00:00,12.0605,98.0,0.0,2.5959969,1006.48096,Los Angeles,US,34.0522,-118.2437
2026-01-05 16:00:00+00:00,12.3605,95.0,0.0,3.7064266,1006.69025,Los Angeles,US,34.0522,-118.2437
2026-01-05 17:00:00+00:00,13.3105,94.0,0.0,2.9024127,1007.71576,Los Angeles,US,34.0522,-118.2437
2026-01-05 18:00:00+00:00,14.6105,86.0,0.0,8.669949,1008.35864,Los Angeles,US,34.0522,-118.2437
2026-01-05 19:00:00+00:00,15.6105,80.0,0.0,6.638072,1008.3963,Los Angeles,US,34.0522,-118.2437
2026-01-05 20:00:00+00:00,16.4105,77.0,0.0,6.638072,1007.6346,Los Angeles,US,34.0522,-118.2437
2026-01-05 21:00:00+00:00,16.9105,69.0,0.0,3.9763298,1006.9607,Los Angeles,US,34.0522,-118.2437
2026-01-05 22:00:00+00:00,17.4105,63.0,0.0,6.489992,1006.4847,Los Angeles,US,34.0522,-118.2437
2026-01-05 23:00:00+00:00,16.5105,78.0,0.0,5.3517847,1006.4512,Los Angeles,US,34.0522,-118.2437
2025-11-07 00:00:00+00:00,20.25,71.0,0.0,32.750107,1016.5,Sacramento,US,38.5816,-121.4944
2025-11-07 01:00:00+00:00,19.8,72.0,0.0,33.74796,1016.6,Sacramento,US,38.5816,-121.4944
2025-11-07 02:00:00+00:00,19.9,69.0,0.0,32.169178,1016.5,Sacramento,US,38.5816,-121.4944
2025-11-07 03:00:00+00:00,19.85,69.0,0.0,32.55363,1017.2,Sacramento,US,38.5816,-121.4944
2025-11-07 04:00:00+00:00,19.9,69.0,0.0,33.270313,1017.5,Sacramento,US,38.5816,-121.4944
2025-11-07 05:00:00+00:00,19.8,69.0,0.0,33.697998,1017.9,Sacramento,US,38.5816,-121.4944
2025-11-07 06:00:00+00:00,19.15,70.0,0.0,33.697998,1018.2,Sacramento,US,38.5816,-121.4944
2025-11-07 07:00:00+00:00,18.85,73.0,0.0,30.563978,1018.6,Sacramento,US,38.5816,-121.4944
2025-11-07 08:00:00+00:00,18.65,73.0,0.0,29.52878,1019.5,Sacramento,US,38.5816,-121.4944
2025-11-07 09:00:00+00:00,18.7,72.0,0.0,27.841293,1020.6,Sacramento,US,38.5816,-121.4944
2025-11-07 10:00:00+00:00,18.75,70.0,0.0,24.569836,1021.1,Sacramento,US,38.5816,-121.4944
2025-11-07 11:00:00+00:00,18.9,66.0,0.0,21.479664,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-07 12:00:00+00:00,19.3,66.0,0.0,18.864824,1021.6,Sacramento,US,38.5816,-121.4944
2025-11-07 13:00:00+00:00,19.25,66.0,0.0,16.418526,1021.4,Sacramento,US,38.5816,-121.4944
2025-11-07 14:00:00+00:00,19.25,66.0,0.0,14.20062,1020.9,Sacramento,US,38.5816,-121.4944
2025-11-07 15:00:00+00:00,19.3,66.0,0.0,12.10157,1020.7,Sacramento,US,38.5816,-121.4944
2025-11-07 16:00:00+00:00,19.4,66.0,0.0,11.367109,1020.9,Sacramento,US,38.5816,-121.4944
2025-11-07 17:00:00+00:00,19.4,66.0,0.0,12.261158,1021.2,Sacramento,US,38.5816,-121.4944
2025-11-07 18:00:00+00:00,19.25,67.0,0.0,16.203999,1021.7,Sacramento,US,38.5816,-121.4944
2025-11-07 19:00:00+00:00,19.2,68.0,0.0,16.93531,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-07 20:00:00+00:00,19.05,69.0,0.0,16.65754,1022.3,Sacramento,US,38.5816,-121.4944
2025-11-07 21:00:00+00:00,19.0,68.0,0.0,15.893093,1022.7,Sacramento,US,38.5816,-121.4944
2025-11-07 22:00:00+00:00,19.0,68.0,0.0,15.379206,1022.6,Sacramento,US,38.5816,-121.4944
2025-11-07 23:00:00+00:00,19.0,69.0,0.0,14.512064,1022.7,Sacramento,US,38.5816,-121.4944
2025-11-08 00:00:00+00:00,19.1,69.0,0.0,16.135872,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-08 01:00:00+00:00,19.15,71.0,0.0,19.373219,1022.0,Sacramento,US,38.5816,-121.4944
2025-11-08 02:00:00+00:00,19.25,71.0,0.0,23.557316,1021.3,Sacramento,US,38.5816,-121.4944
2025-11-08 03:00:00+00:00,19.45,69.0,0.0,24.344624,1021.5,Sacramento,US,38.5816,-121.4944
2025-11-08 04:00:00+00:00,19.65,68.0,0.0,25.922499,1021.2,Sacramento,US,38.5816,-121.4944
2025-11-08 05:00:00+00:00,19.85,68.0,0.0,28.227304,1021.1,Sacramento,US,38.5816,-121.4944
2025-11-08 06:00:00+00:00,19.7,71.0,0.0,30.10685,1020.2,Sacramento,US,38.5816,-121.4944
2025-11-08 07:00:00+00:00,19.65,73.0,0.0,29.46287,1020.1,Sacramento,US,38.5816,-121.4944
2025-11-08 08:00:00+00:00,19.9,68.0,0.0,29.59235,1020.1,Sacramento,US,38.5816,-121.4944
2025-11-08 09:00:00+00:00,19.95,70.0,0.0,29.52878,1020.8,Sacramento,US,38.5816,-121.4944
2025-11-08 10:00:00+00:00,20.2,68.0,0.0,29.275326,1021.4,Sacramento,US,38.5816,-121.4944
2025-11-08 11:00:00+00:00,20.4,70.0,0.0,33.283943,1021.7,Sacramento,US,38.5816,-121.4944
2025-11-08 12:00:00+00:00,20.3,72.0,0.0,33.857227,1022.2,Sacramento,US,38.5816,-121.4944
2025-11-08 13:00:00+00:00,20.55,70.0,0.0,33.971867,1021.8,Sacramento,US,38.5816,-121.4944
2025-11-08 14:00:00+00:00,20.2,75.0,0.0,36.204617,1021.2,Sacramento,US,38.5816,-121.4944
2025-11-08 15:00:00+00:00,20.25,75.0,0.0,36.445442,1020.8,Sacramento,US,38.5816,-121.4944
2025-11-08 16:00:00+00:00,20.4,75.0,0.0,36.04497,1020.4,Sacramento,US,38.5816,-121.4944
2025-11-08 17:00:00+00:00,20.55,77.0,0.0,36.424103,1020.4,Sacramento,US,38.5816,-121.4944
2025-11-08 18:00:00+00:00,20.5,77.0,0.0,36.95396,1020.3,Sacramento,US,38.5816,-121.4944
2025-11-08 19:00:00+00:00,20.7,78.0,0.0,39.047966,1020.3,Sacramento,US,38.5816,-121.4944
2025-11-08 20:00:00+00:00,20.25,86.0,0.1,37.226505,1020.9,Sacramento,US,38.5816,-121.4944
2025-11-08 21:00:00+00:00,20.05,79.0,0.3,29.882166,1021.3,Sacramento,US,38.5816,-121.4944
2025-11-08 22:00:00+00:00,20.0,75.0,0.0,24.066206,1021.8,Sacramento,US,38.5816,-121.4944
2025-11-08 23:00:00+00:00,19.7,76.0,0.0,24.627789,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-09 00:00:00+00:00,19.55,76.0,0.0,24.798225,1021.5,Sacramento,US,38.5816,-121.4944
2025-11-09 01:00:00+00:00,19.05,76.0,0.0,25.476198,1021.5,Sacramento,US,38.5816,-121.4944
2025-11-09 02:00:00+00:00,19.0,73.0,0.0,24.967497,1021.2,Sacramento,US,38.5816,-121.4944
2025-11-09 03:00:00+00:00,18.95,68.0,0.0,24.216522,1021.4,Sacramento,US,38.5816,-121.4944
2025-11-09 04:00:00+00:00,18.9,70.0,0.0,24.063513,1021.3,Sacramento,US,38.5816,-121.4944
2025-11-09 05:00:00+00:00,19.05,69.0,0.0,23.565569,1021.0,Sacramento,US,38.5816,-121.4944
2025-11-09 06:00:00+00:00,19.25,68.0,0.0,25.14852,1021.0,Sacramento,US,38.5816,-121.4944
2025-11-09 07:00:00+00:00,19.5,68.0,0.1,28.146843,1021.0,Sacramento,US,38.5816,-121.4944
2025-11-09 08:00:00+00:00,19.25,72.0,0.0,30.972555,1021.3,Sacramento,US,38.5816,-121.4944
2025-11-09 09:00:00+00:00,19.05,74.0,0.0,31.581665,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-09 10:00:00+00:00,18.95,74.0,0.0,30.589407,1022.6,Sacramento,US,38.5816,-121.4944
2025-11-09 11:00:00+00:00,18.85,75.0,0.0,28.174458,1022.7,Sacramento,US,38.5816,-121.4944
2025-11-09 12:00:00+00:00,19.05,71.0,0.0,28.883131,1023.3,Sacramento,US,38.5816,-121.4944
2025-11-09 13:00:00+00:00,19.3,67.0,0.0,28.357857,1022.4,Sacramento,US,38.5816,-121.4944
2025-11-09 14:00:00+00:00,19.3,71.0,0.0,30.5173,1022.0,Sacramento,US,38.5816,-121.4944
2025-11-09 15:00:00+00:00,19.4,72.0,0.0,32.90999,1021.1,Sacramento,US,38.5816,-121.4944
2025-11-09 16:00:00+00:00,19.35,72.0,0.0,34.145008,1021.2,Sacramento,US,38.5816,-121.4944
2025-11-09 17:00:00+00:00,19.35,73.0,0.1,37.290855,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-09 18:00:00+00:00,19.35,76.0,0.0,33.96233,1021.4,Sacramento,US,38.5816,-121.4944
2025-11-09 19:00:00+00:00,19.5,73.0,0.0,32.47591,1021.7,Sacramento,US,38.5816,-121.4944
2025-11-09 20:00:00+00:00,19.3,75.0,0.0,30.817343,1021.9,Sacramento,US,38.5816,-121.4944
2025-11-09 21:00:00+00:00,19.15,76.0,0.0,26.121714,1022.1,Sacramento,US,38.5816,-121.4944
2025-11-09 22:00:00+00:00,18.95,77.0,0.1,25.460936,1022.8,Sacramento,US,38.5816,-121.4944
2025-11-09 23:00:00+00:00,18.9,75.0,0.1,22.565422,1022.7,Sacramento,US,38.5816,-121.4944
2025-11-10 00:00:00+00:00,18.7,76.0,0.0,21.273533,1023.1,Sacramento,US,38.5816,-121.4944
2025-11-10 01:00:00+00:00,18.65,76.0,0.1,20.65848,1022.5,Sacramento,US,38.5816,-121.4944
2025-11-10 02:00:00+00:00,18.45,77.0,0.0,21.603,1022.0,Sacramento,US,38.5816,-121.4944
2025-11-10 03:00:00+00:00,18.55,76.0,0.0,22.884789,1021.0,Sacramento,US,38.5816,-121.4944
2025-11-10 04:00:00+00:00,18.55,70.0,0.0,24.72495,1020.9,Sacramento,US,38.5816,-121.4944
2025-11-10 05:00:00+00:00,18.45,69.0,0.0,24.923338,1020.6,Sacramento,US,38.5816,-121.4944
2025-11-10 06:00:00+00:00,18.2,69.0,0.0,25.812277,1020.5,Sacramento,US,38.5816,-121.4944
2025-11-10 07:00:00+00:00,18.25,67.0,0.0,26.28986,1020.0,Sacramento,US,38.5816,-121.4944
2025-11-10 08:00:00+00:00,18.2,67.0,0.0,25.6233,1019.6,Sacramento,US,38.5816,-121.4944
2025-11-10 09:00:00+00:00,18.15,68.0,0.0,25.849905,1019.8,Sacramento,US,38.5816,-121.4944
2025-11-10 10:00:00+00:00,18.55,68.0,0.0,29.354902,1019.6,Sacramento,US,38.5816,-121.4944
2025-11-10 11:00:00+00:00,18.65,69.0,0.0,30.945345,1019.2,Sacramento,US,38.5816,-121.4944
2025-11-10 12:00:00+00:00,18.55,70.0,0.0,31.056128,1019.1,Sacramento,US,38.5816,-121.4944
2025-11-10 13:00:00+00:00,19.05,70.0,0.0,37.894165,1017.6,Sacramento,US,38.5816,-121.4944
2025-11-10 14:00:00+00:00,18.85,74.0,0.0,41.43911,1016.4,Sacramento,US,38.5816,-121.4944
2025-11-10 15:00:00+00:00,18.85,75.0,0.0,41.399998,1015.1,Sacramento,US,38.5816,-121.4944
2025-11-10 16:00:00+00:00,18.9,75.0,0.0,43.9436,1014.4,Sacramento,US,38.5816,-121.4944
2025-11-10 17:00:00+00:00,18.85,78.0,0.1,45.532528,1013.6,Sacramento,US,38.5816,-121.4944
2025-11-10 18:00:00+00:00,19.25,78.0,0.0,48.75442,1011.7,Sacramento,US,38.5816,-121.4944
2025-11-10 19:00:00+00:00,19.85,75.0,0.0,49.13967,1011.5,Sacramento,US,38.5816,-121.4944
2025-11-10 20:00:00+00:00,19.9,75.0,0.0,51.4082,1011.0,Sacramento,US,38.5816,-121.4944
2025-11-10 21:00:00+00:00,20.05,75.0,0.0,52.777767,1010.2,Sacramento,US,38.5816,-121.4944
2025-11-10 22:00:00+00:00,19.6,81.0,0.1,52.511894,1009.2,Sacramento,US,38.5816,-121.4944
2025-11-10 23:00:00+00:00,20.3,76.0,0.0,54.87609,1008.2,Sacramento,US,38.5816,-121.4944
2025-11-11 00:00:00+00:00,20.2,79.0,0.1,55.95771,1006.4,Sacramento,US,38.5816,-121.4944
2025-11-11 01:00:00+00:00,19.8,83.0,0.2,59.04987,1005.6,Sacramento,US,38.5816,-121.4944
2025-11-11 02:00:00+00:00,19.6,85.0,1.1,57.33388,1003.8,Sacramento,US,38.5816,-121.4944
2025-11-11 03:00:00+00:00,19.3,89.0,6.1,55.637177,1003.2,Sacramento,US,38.5816,-121.4944
