city,date_day,pm2_5,pm10,us_aqi,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,carbon_dioxide,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure,country,lat,lon
Houston,2025-11-13,8.112499999999999,10.375,32.00842225,60.875,17.020833333333332,2.504166666666667,220.04166666666666,454.8333333333333,20.609666333333333,81.75,0.0,7.340591008333334,1018.9150800000001,US,29.7604,-95.3698
Houston,2025-11-14,7.920833333333333,9.979166666666666,33.49344333333333,59.291666666666664,15.6875,2.6458333333333335,181.375,449.375,20.870082791666665,80.79166666666667,0.0,7.536454158333334,1017.55370125,US,29.7604,-95.3698
Houston,2025-11-15,6.808333333333334,8.637500000000001,30.886964250000002,62.666666666666664,13.75,3.1125000000000003,176.125,449.4583333333333,20.63466625,81.625,0.0,7.396388925,1013.9476270833334,US,29.7604,-95.3698
Houston,2025-11-16,6.8125,8.541666666666666,28.800602291666667,53.333333333333336,14.879166666666668,3.4499999999999997,176.45833333333334,449.6666666666667,22.063832958333332,84.04166666666667,0.0,7.401707633333333,1009.6690479166667,US,29.7604,-95.3698
Houston,2025-11-17,11.054166666666667,13.183333333333332,37.611060583333334,50.791666666666664,15.345833333333333,3.204166666666667,176.29166666666666,448.8333333333333,23.20966633333333,89.125,0.0,9.225123208333333,1009.69906875,US,29.7604,-95.3698
Houston,2025-11-18,9.758333333333333,12.112499999999999,39.293257708333336,58.833333333333336,13.845833333333333,3.358333333333333,164.95833333333334,447.4166666666667,23.165916208333332,86.20833333333333,0.0,7.103230179166666,1012.5711454166667,US,29.7604,-95.3698
Houston,2025-11-19,11.641666666666666,14.720833333333333,50.27871595833333,55.666666666666664,16.495833333333334,3.2708333333333335,187.79166666666666,450.0833333333333,23.88258295833333,91.125,0.0,7.578825591666667,1015.703035,US,29.7604,-95.3698
Houston,2025-11-20,8.683333333333334,11.491666666666667,41.760708083333334,62.458333333333336,14.1,3.2125,166.41666666666666,447.125,23.334666416666664,88.58333333333333,0.0,9.03054735,1014.626165,US,29.7604,-95.3698
Houston,2025-11-21,8.370833333333334,10.887500000000001,34.74754166666667,61.5,13.708333333333334,3.4458333333333333,184.25,450.5,23.924249583333335,87.95833333333333,0.0,9.331964904166666,1011.2968066666667,US,29.7604,-95.3698
Houston,2025-11-22,13.35,15.125,43.23282891666667,37.708333333333336,28.46666666666667,5.595833333333334,277.625,468.2916666666667,23.311749625,88.29166666666667,0.041666666666666664,6.701438145833333,1014.8755241666667,US,29.7604,-95.3698
Houston,2025-11-23,7.220833333333334,7.408333333333334,44.483211125,41.083333333333336,21.71666666666667,3.8874999999999997,244.29166666666666,474.25,18.122166541666665,79.875,0.0,7.3358179083333335,1017.7601016666667,US,29.7604,-95.3698
Houston,2025-11-24,9.975,12.408333333333333,37.6048915,61.5,12.987499999999999,2.7416666666666667,192.0,455.5,22.047166083333334,86.54166666666667,0.0,11.109328358333334,1011.7766470833334,US,29.7604,-95.3698
Houston,2025-11-25,9.516666666666667,10.975,34.62311845833333,55.833333333333336,18.033333333333335,4.75,199.91666666666666,455.1666666666667,22.784666375,78.66666666666667,0.15833333333333335,7.789053208333333,1010.6726125,US,29.7604,-95.3698
Houston,2025-11-26,7.800000000000001,7.979166666666667,44.43153220833333,48.833333333333336,25.383333333333336,3.9291666666666667,245.58333333333334,465.625,17.245082916666664,73.75,0.0,11.2189399,1019.5861045833334,US,29.7604,-95.3698
Houston,2025-11-27,4.7875000000000005,4.841666666666667,28.312460791666666,59.958333333333336,16.366666666666667,3.6958333333333333,228.16666666666666,461.4583333333333,12.603416708333334,58.583333333333336,0.0,7.642326170833333,1024.87608625,US,29.7604,-95.3698
Houston,2025-11-28,6.970833333333334,7.5125,29.540879083333333,58.833333333333336,20.974999999999998,3.1833333333333336,261.875,464.875,12.1888335,63.791666666666664,0.0,9.778588608333333,1025.53331875,US,29.7604,-95.3698
Houston,2025-11-29,6.8,9.066666666666666,40.654471625,85.70833333333333,9.158333333333333,1.8916666666666666,153.625,447.75,17.47008320833333,77.16666666666667,0.0,11.506708125000001,1016.7486795833333,US,29.7604,-95.3698
Houston,2025-11-30,8.670833333333333,10.258333333333333,38.57607075,47.916666666666664,20.041666666666668,3.0,199.5,455.5,15.109666625000001,88.45833333333333,1.3458333333333332,13.114875595833333,1017.0654795833333,US,29.7604,-95.3698
Houston,2025-12-01,5.308333333333334,5.404166666666666,25.151227000000002,39.25,15.958333333333334,3.3666666666666667,213.79166666666666,455.5,7.99300015,90.375,0.22916667500000001,11.6776208875,1018.21469875,US,29.7604,-95.3698
Houston,2025-12-02,5.895833333333333,5.979166666666667,23.247122791666666,40.541666666666664,14.645833333333334,4.058333333333334,226.95833333333334,455.625,7.057583429166667,80.875,0.024999999999999998,14.393787804166665,1017.0091841666667,US,29.7604,-95.3698
Houston,2025-12-03,10.079166666666667,11.2875,33.490308166666665,37.166666666666664,26.412499999999998,2.9250000000000003,338.6666666666667,467.0833333333333,8.580500237499999,88.375,0.0,8.302652320833333,1015.1520491666666,US,29.7604,-95.3698
Houston,2025-12-04,6.841666666666668,7.645833333333333,37.337964,50.25,15.308333333333332,2.4791666666666665,225.33333333333334,460.1666666666667,11.330500375,95.04166666666667,0.15,12.650286370833333,1014.0204729166667,US,29.7604,-95.3698
Houston,2025-12-05,8.495833333333334,8.625,26.43446125,40.708333333333336,14.695833333333333,5.425,234.45833333333334,457.9583333333333,8.13883345,89.0,0.0,9.16834115,1017.2391170833333,US,29.7604,-95.3698
Houston,2025-12-06,25.8,26.325,63.60232395833333,19.708333333333332,37.55833333333333,10.775,437.7916666666667,498.0,11.988833416666665,88.16666666666667,0.0,5.056523204166667,1012.6707270833334,US,29.7604,-95.3698
Houston,2025-12-07,13.2875,14.366666666666667,62.55984075,38.958333333333336,25.974999999999998,4.4125000000000005,299.625,473.875,17.324249625,93.83333333333333,0.0,5.474491008333334,1009.6186575,US,29.7604,-95.3698
Houston,2025-12-08,9.141666666666667,9.345833333333333,49.258798541666664,39.416666666666664,12.770833333333334,4.133333333333334,252.75,459.9583333333333,11.324250208333332,81.45833333333333,0.0,14.333430845833334,1020.1223366666667,US,29.7604,-95.3698
Houston,2025-12-09,11.933333333333332,12.666666666666666,45.55483125,34.75,26.679166666666664,4.3625,344.0416666666667,475.75,10.12008335,80.20833333333333,0.0,4.916849445833333,1020.0782791666667,US,29.7604,-95.3698
Houston,2025-12-10,10.445833333333333,12.183333333333332,43.250143,52.041666666666664,21.870833333333334,3.966666666666667,264.4166666666667,467.0,14.074249791666666,83.54166666666667,0.0,6.8551075416666665,1013.0788529166666,US,29.7604,-95.3698
Houston,2025-12-11,8.033333333333333,8.379166666666666,41.14872745833333,43.958333333333336,22.537499999999998,4.1375,239.08333333333334,468.5833333333333,12.834666720833333,66.75,0.0,7.2864338375,1016.6973420833333,US,29.7604,-95.3698
Houston,2025-12-12,12.491666666666667,14.725,37.724600833333334,42.458333333333336,30.766666666666666,4.879166666666666,279.125,476.9583333333333,16.7784165,88.16666666666667,0.0,5.0576872125,1012.4986370833334,US,29.7604,-95.3698
Houston,2025-12-13,12.670833333333334,14.887500000000001,54.637264208333335,33.291666666666664,36.829166666666666,4.329166666666667,238.25,468.5416666666667,20.784666416666667,90.45833333333333,0.004166666666666667,5.949435966666666,1013.8450754166666,US,29.7604,-95.3698
Houston,2025-12-14,9.45,10.25,45.85562004166667,36.75,25.995833333333334,4.433333333333334,246.79166666666666,467.6666666666667,15.757583375000001,87.95833333333333,0.0,13.382466733333333,1021.1984020833333,US,29.7604,-95.3698
Houston,2025-12-15,3.6458333333333335,3.6958333333333333,29.627931500000003,57.333333333333336,14.541666666666666,5.454166666666667,202.08333333333334,454.8333333333333,4.8534167791666665,66.0,0.0,6.710438554166667,1028.8310416666666,US,29.7604,-95.3698
Houston,2025-12-16,15.0875,16.245833333333334,43.343435666666664,21.958333333333332,43.95416666666667,7.579166666666667,331.875,486.75,8.68466675,80.04166666666667,0.0,4.849094591666667,1020.6018920833334,US,29.7604,-95.3698
Houston,2025-12-17,9.379166666666666,11.933333333333332,46.165348208333334,61.041666666666664,19.2375,2.3541666666666665,203.75,457.5416666666667,16.50133320833333,92.41666666666667,0.024999999999999998,8.40676955,1014.22190125,US,29.7604,-95.3698
